GameID,tournamentID,tournamentName,locationName,Country,TournamentPlayers,created_at,userId,armyId,playerId,armyName,opponentId,opponentArmyId,opponentArmy,gameNum,gameResult,gamePoints,tournamentResult
1290,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,A4NRPRBY58,KW8kBVQRzg,HVR6-Q3RL-G95Q,Intercession Squad,2MEB9WDBJT,R4IaYOKArx,Corsair Voidscarred,3,2,21,3
450,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,3T1L5P546U,tCYU740UMU,M8B2-32QE-FA4N,Chaos Cultists,CD8NCKY5C6,oIGBgz0rWT,Kommandos,1,2,17,4
1291,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,3T1L5P546U,tCYU740UMU,M8B2-32QE-FA4N,Chaos Cultists,7K99KDDQ6M,HMOIAMPQkF,Hunter Clade,2,2,16,4
1292,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,3T1L5P546U,tCYU740UMU,M8B2-32QE-FA4N,Chaos Cultists,tt7IFSTJ0e,LT7h2egMXA,Pathfinders,3,2,14,4
1293,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,KQK7MGBCAM,HTyPzmoxpg,HNPE-RL52-6284,Wyrmblade,VEKCW9EUY2,iZGEmAny5r,Novitiates,1,1,12,5
1294,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,KQK7MGBCAM,HTyPzmoxpg,HNPE-RL52-6284,Wyrmblade,CQPKAWHC71,KW8kBVQRzg,Intercession,2,2,21,5
1295,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,KQK7MGBCAM,HTyPzmoxpg,HNPE-RL52-6284,Wyrmblade,voDjkvE33D,kK1j2CaKvq,Phobos Strike Team,3,2,16,5
1296,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,F3C4F2TM0M,KW8kBVQRzg,GNGJ-BJ6T-PFXQ,Intercession Squad,ANP1B0L0KF,7MZmTkjtvN,Veteran Guardsmen,1,2,15,6
1297,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,F3C4F2TM0M,KW8kBVQRzg,GNGJ-BJ6T-PFXQ,Intercession Squad,ZA1gjHD6lB,REUTtSH8t6,Farstalker Kinband,2,2,16,6
1298,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,F3C4F2TM0M,KW8kBVQRzg,GNGJ-BJ6T-PFXQ,Intercession Squad,Unknown Opponent,Unknown Army ID,Unknown Army,3,1,12,6
1299,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,R52RAE5599,KW8kBVQRzg,C0RR-9ERN-J02E,Intercession Squad,Unknown Opponent,Unknown Army ID,Unknown Army,1,2,18,7
1300,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,R52RAE5599,KW8kBVQRzg,C0RR-9ERN-J02E,Intercession Squad,3TFEXPLP5M,REUTtSH8t6,Farstalker Kinband,2,2,24,7
1301,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,R52RAE5599,KW8kBVQRzg,C0RR-9ERN-J02E,Intercession Squad,LFHLM0V3XU,R4IaYOKArx,Corsair Voidscarred,3,0,16,7
1302,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,7QFBMC1MQ2,O68BVNHb2J,LGED-3TXB-2DRT,Legionary,2MEB9WDBJT,R4IaYOKArx,Corsair Voidscarred,1,2,24,8
1286,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,7QFBMC1MQ2,O68BVNHb2J,LGED-3TXB-2DRT,Legionary,tsUpkrYKyQ,udcWHTxEOX,Gellerpox Infected,2,0,10,8
1303,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,7QFBMC1MQ2,O68BVNHb2J,LGED-3TXB-2DRT,Legionary,B7WXFUFETK,tCYU740UMU,Chaos Cult,3,2,17,8
450,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,CD8NCKY5C6,oIGBgz0rWT,0MW2-E4QQ-7LAU,Ork Kommandos,3T1L5P546U,tCYU740UMU,Chaos Cult,1,0,13,9
1304,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,CD8NCKY5C6,oIGBgz0rWT,0MW2-E4QQ-7LAU,Ork Kommandos,voDjkvE33D,kK1j2CaKvq,Phobos Strike Team,2,2,17,9
1305,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,CD8NCKY5C6,oIGBgz0rWT,0MW2-E4QQ-7LAU,Ork Kommandos,EU6HQC50JC,hKPb2ppDTc,Hierotek Circle,3,2,18,9
1306,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,LFHLM0V3XU,R4IaYOKArx,LCCV-2TQG-9N68,Corsair Voidscarred,3TFEXPLP5M,REUTtSH8t6,Farstalker Kinband,1,2,18,11
452,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,LFHLM0V3XU,R4IaYOKArx,LCCV-2TQG-9N68,Corsair Voidscarred,E0NUU8YFTT,tRd2ijWxXT,Void-Dancer Troupe,2,0,8,11
1301,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,LFHLM0V3XU,R4IaYOKArx,LCCV-2TQG-9N68,Corsair Voidscarred,R52RAE5599,KW8kBVQRzg,Intercession,3,2,17,11
1293,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,VEKCW9EUY2,iZGEmAny5r,E04D-LXJC-TDEX,Novitiates,KQK7MGBCAM,HTyPzmoxpg,Wyrmblade,1,1,12,10
1307,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,VEKCW9EUY2,iZGEmAny5r,E04D-LXJC-TDEX,Novitiates,2MEB9WDBJT,R4IaYOKArx,Corsair Voidscarred,2,2,22,10
1308,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,VEKCW9EUY2,iZGEmAny5r,E04D-LXJC-TDEX,Novitiates,ZA1gjHD6lB,REUTtSH8t6,Farstalker Kinband,3,1,14,10
1309,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,ZA1gjHD6lB,REUTtSH8t6,1DUP-7L3C-NG6X,Farstalker Kinband,tt7IFSTJ0e,LT7h2egMXA,Pathfinders,1,2,12,12
1297,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,ZA1gjHD6lB,REUTtSH8t6,1DUP-7L3C-NG6X,Farstalker Kinband,F3C4F2TM0M,KW8kBVQRzg,Intercession,2,0,12,12
1308,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,ZA1gjHD6lB,REUTtSH8t6,1DUP-7L3C-NG6X,Farstalker Kinband,VEKCW9EUY2,iZGEmAny5r,Novitiates,3,1,14,12
1296,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,ANP1B0L0KF,7MZmTkjtvN,EAP5-0UX1-A5DN,Veteran Guardsmen,F3C4F2TM0M,KW8kBVQRzg,Intercession,1,0,7,13
1310,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,ANP1B0L0KF,7MZmTkjtvN,EAP5-0UX1-A5DN,Veteran Guardsmen,PQ8FLEYQCA,O68BVNHb2J,Legionary,2,1,15,13
1311,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,ANP1B0L0KF,7MZmTkjtvN,EAP5-0UX1-A5DN,Veteran Guardsmen,7K99KDDQ6M,HMOIAMPQkF,Hunter Clade,3,2,16,13
1288,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,B7WXFUFETK,tCYU740UMU,JKJ3-9RD2-10Q6,Chaos Cultists,A4NRPRBY58,KW8kBVQRzg,Intercession,1,0,10,14
444,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,B7WXFUFETK,tCYU740UMU,JKJ3-9RD2-10Q6,Chaos Cultists,tt7IFSTJ0e,LT7h2egMXA,Pathfinders,2,2,19,14
1303,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,B7WXFUFETK,tCYU740UMU,JKJ3-9RD2-10Q6,Chaos Cultists,7QFBMC1MQ2,O68BVNHb2J,Legionary,3,0,12,14
1312,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,7K99KDDQ6M,HMOIAMPQkF,WFDJ-RXPQ-TYN8,Hunter Clade,PQ8FLEYQCA,O68BVNHb2J,Legionary,1,2,15,15
1291,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,7K99KDDQ6M,HMOIAMPQkF,WFDJ-RXPQ-TYN8,Hunter Clade,3T1L5P546U,tCYU740UMU,Chaos Cult,2,0,12,15
1311,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,7K99KDDQ6M,HMOIAMPQkF,WFDJ-RXPQ-TYN8,Hunter Clade,ANP1B0L0KF,7MZmTkjtvN,Veteran Guardsmen,3,0,13,15
1313,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,voDjkvE33D,kK1j2CaKvq,44AK-V49A-MXKA,Phobos Strike Team,EU6HQC50JC,hKPb2ppDTc,Hierotek Circle,1,2,21,16
1304,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,voDjkvE33D,kK1j2CaKvq,44AK-V49A-MXKA,Phobos Strike Team,CD8NCKY5C6,oIGBgz0rWT,Kommandos,2,0,15,16
1295,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,voDjkvE33D,kK1j2CaKvq,44AK-V49A-MXKA,Phobos Strike Team,KQK7MGBCAM,HTyPzmoxpg,Wyrmblade,3,0,0,16
1285,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,DG6H1C9Q9T,iZGEmAny5r,QHY5-CWTU-914A,Novitiates,tsUpkrYKyQ,udcWHTxEOX,Gellerpox Infected,1,0,13,17
1314,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,DG6H1C9Q9T,iZGEmAny5r,QHY5-CWTU-914A,Novitiates,Unknown Opponent,Unknown Army ID,Unknown Army,2,0,0,17
1315,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,DG6H1C9Q9T,iZGEmAny5r,QHY5-CWTU-914A,Novitiates,CQPKAWHC71,KW8kBVQRzg,Intercession,3,2,19,17
1312,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,PQ8FLEYQCA,O68BVNHb2J,3A8J-VNAC-GHEX,Legionary,7K99KDDQ6M,HMOIAMPQkF,Hunter Clade,1,0,7,18
1310,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,PQ8FLEYQCA,O68BVNHb2J,3A8J-VNAC-GHEX,Legionary,ANP1B0L0KF,7MZmTkjtvN,Veteran Guardsmen,2,1,15,18
1287,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,PQ8FLEYQCA,O68BVNHb2J,3A8J-VNAC-GHEX,Legionary,tsUpkrYKyQ,udcWHTxEOX,Gellerpox Infected,3,0,5,18
1306,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,3TFEXPLP5M,REUTtSH8t6,P6WN-HK15-MHA2,Farstalker Kinband,LFHLM0V3XU,R4IaYOKArx,Corsair Voidscarred,1,0,11,19
1300,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,3TFEXPLP5M,REUTtSH8t6,P6WN-HK15-MHA2,Farstalker Kinband,R52RAE5599,KW8kBVQRzg,Intercession,2,0,14,19
1284,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,3TFEXPLP5M,REUTtSH8t6,P6WN-HK15-MHA2,Farstalker Kinband,E0NUU8YFTT,tRd2ijWxXT,Void-Dancer Troupe,3,0,8,19
453,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,CQPKAWHC71,KW8kBVQRzg,D3DV-YJ8R-CLD6,Intercession Squad,E0NUU8YFTT,tRd2ijWxXT,Void-Dancer Troupe,1,0,7,20
1294,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,CQPKAWHC71,KW8kBVQRzg,D3DV-YJ8R-CLD6,Intercession Squad,KQK7MGBCAM,HTyPzmoxpg,Wyrmblade,2,0,10,20
1315,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,CQPKAWHC71,KW8kBVQRzg,D3DV-YJ8R-CLD6,Intercession Squad,DG6H1C9Q9T,iZGEmAny5r,Novitiates,3,0,16,20
1309,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,tt7IFSTJ0e,LT7h2egMXA,3UWM-K5VP-YVXV,Pathfinders,ZA1gjHD6lB,REUTtSH8t6,Farstalker Kinband,1,0,8,21
444,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,tt7IFSTJ0e,LT7h2egMXA,3UWM-K5VP-YVXV,Pathfinders,B7WXFUFETK,tCYU740UMU,Chaos Cult,2,0,9,21
1292,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,tt7IFSTJ0e,LT7h2egMXA,3UWM-K5VP-YVXV,Pathfinders,3T1L5P546U,tCYU740UMU,Chaos Cult,3,0,13,21
1313,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,EU6HQC50JC,hKPb2ppDTc,QBCU-DU2G-YNR2,Hierotek Circle,voDjkvE33D,kK1j2CaKvq,Phobos Strike Team,1,0,11,22
1289,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,EU6HQC50JC,hKPb2ppDTc,QBCU-DU2G-YNR2,Hierotek Circle,A4NRPRBY58,KW8kBVQRzg,Intercession,2,0,14,22
1305,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,EU6HQC50JC,hKPb2ppDTc,QBCU-DU2G-YNR2,Hierotek Circle,CD8NCKY5C6,oIGBgz0rWT,Kommandos,3,0,2,22
1302,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,2MEB9WDBJT,R4IaYOKArx,D36M-WXAW-4JT7,Corsair Voidscarred,7QFBMC1MQ2,O68BVNHb2J,Legionary,1,0,7,23
1307,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,2MEB9WDBJT,R4IaYOKArx,D36M-WXAW-4JT7,Corsair Voidscarred,VEKCW9EUY2,iZGEmAny5r,Novitiates,2,0,6,23
1290,EGfEmpVSFU,¿Quien Manda En La Galaxia? ,tcg collectibles,Colombia,23,2023-09-04T20:50:01.954Z,2MEB9WDBJT,R4IaYOKArx,D36M-WXAW-4JT7,Corsair Voidscarred,A4NRPRBY58,KW8kBVQRzg,Intercession,3,0,6,23
1316,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,zT17SyD6vC,3F19iI0Bt3,KDWD-8X02-NG3U,Death Guard,2CND6QUBFJ,3F19iI0Bt3,Death Guard,1,2,20,1
1317,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,zT17SyD6vC,3F19iI0Bt3,KDWD-8X02-NG3U,Death Guard,W3TKFBXP28,REUTtSH8t6,Farstalker Kinband,2,2,23,1
1318,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,zT17SyD6vC,3F19iI0Bt3,KDWD-8X02-NG3U,Death Guard,L36LL96BE2,7MZmTkjtvN,Veteran Guardsmen,3,2,22,1
1319,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,W3TKFBXP28,REUTtSH8t6,PWNJ-YW6F-HVTP,Farstalker Kinband,tA4cv9ZIs1,LT7h2egMXA,Pathfinders,1,2,20,3
1317,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,W3TKFBXP28,REUTtSH8t6,PWNJ-YW6F-HVTP,Farstalker Kinband,zT17SyD6vC,3F19iI0Bt3,Death Guard,2,0,10,3
1320,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,W3TKFBXP28,REUTtSH8t6,PWNJ-YW6F-HVTP,Farstalker Kinband,DPGaotGa6R,kK1j2CaKvq,Phobos Strike Team,3,2,13,3
1316,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,2CND6QUBFJ,3F19iI0Bt3,9BMF-3C0R-XFR4,Death Guard,zT17SyD6vC,3F19iI0Bt3,Death Guard,1,0,13,2
1321,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,2CND6QUBFJ,3F19iI0Bt3,9BMF-3C0R-XFR4,Death Guard,lU2FfdRtjC,iZGEmAny5r,Novitiates,2,2,17,2
1322,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,2CND6QUBFJ,3F19iI0Bt3,9BMF-3C0R-XFR4,Death Guard,MDHB16G2AP,dtN8qEq6BG,Hive Fleet,3,2,18,2
1323,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,DPGaotGa6R,kK1j2CaKvq,CQYN-LGV4-DRTA,Phobos Strike Team,L36LL96BE2,7MZmTkjtvN,Veteran Guardsmen,1,1,16,4
1324,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,DPGaotGa6R,kK1j2CaKvq,CQYN-LGV4-DRTA,Phobos Strike Team,tA4cv9ZIs1,LT7h2egMXA,Pathfinders,2,2,14,4
1320,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,DPGaotGa6R,kK1j2CaKvq,CQYN-LGV4-DRTA,Phobos Strike Team,W3TKFBXP28,REUTtSH8t6,Farstalker Kinband,3,0,12,4
1323,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,L36LL96BE2,7MZmTkjtvN,YQPN-BQCN-WY5L,Veteran Guardsmen,DPGaotGa6R,kK1j2CaKvq,Phobos Strike Team,1,1,16,5
1325,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,L36LL96BE2,7MZmTkjtvN,YQPN-BQCN-WY5L,Veteran Guardsmen,MDHB16G2AP,dtN8qEq6BG,Hive Fleet,2,2,17,5
1318,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,L36LL96BE2,7MZmTkjtvN,YQPN-BQCN-WY5L,Veteran Guardsmen,zT17SyD6vC,3F19iI0Bt3,Death Guard,3,0,7,5
1326,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,MDHB16G2AP,dtN8qEq6BG,WRLW-J7DT-H79A,Hive Fleet,lU2FfdRtjC,iZGEmAny5r,Novitiates,1,2,18,6
1325,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,MDHB16G2AP,dtN8qEq6BG,WRLW-J7DT-H79A,Hive Fleet,L36LL96BE2,7MZmTkjtvN,Veteran Guardsmen,2,0,16,6
1322,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,MDHB16G2AP,dtN8qEq6BG,WRLW-J7DT-H79A,Hive Fleet,2CND6QUBFJ,3F19iI0Bt3,Death Guard,3,0,15,6
1319,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,tA4cv9ZIs1,LT7h2egMXA,GC20-09CD-D0PV,Pathfinders,W3TKFBXP28,REUTtSH8t6,Farstalker Kinband,1,0,14,7
1324,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,tA4cv9ZIs1,LT7h2egMXA,GC20-09CD-D0PV,Pathfinders,DPGaotGa6R,kK1j2CaKvq,Phobos Strike Team,2,0,9,7
1327,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,tA4cv9ZIs1,LT7h2egMXA,GC20-09CD-D0PV,Pathfinders,lU2FfdRtjC,iZGEmAny5r,Novitiates,3,1,19,7
1326,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,lU2FfdRtjC,iZGEmAny5r,W895-RX23-8JED-C7PR,Novitiates,MDHB16G2AP,dtN8qEq6BG,Hive Fleet,1,0,5,8
1321,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,lU2FfdRtjC,iZGEmAny5r,W895-RX23-8JED-C7PR,Novitiates,2CND6QUBFJ,3F19iI0Bt3,Death Guard,2,0,13,8
1327,ihZxqWY2eo,Kill Team Sureste,Centro De Convenciones Y Exposiciones Yucatan,MX,8,2023-09-13T22:18:04.339Z,lU2FfdRtjC,iZGEmAny5r,W895-RX23-8JED-C7PR,Novitiates,tA4cv9ZIs1,LT7h2egMXA,Pathfinders,3,1,19,8
1328,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,hbYYr43Bi5,HiiZAf9oBt,01D9-EB5E-C934,Fellgor Ravagers,A0ysfGbfdw,CRhCbDdZmd,Commorite,1,2,16,1
1329,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,hbYYr43Bi5,HiiZAf9oBt,01D9-EB5E-C934,Fellgor Ravagers,2MV6EPGY7P,lOzL6SFTuO,Imperial Navy Breachers,2,2,16,1
1330,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,hbYYr43Bi5,HiiZAf9oBt,01D9-EB5E-C934,Fellgor Ravagers,J87DV4GCX2,VNPKVFKkJx,Traitor Space Marine,3,2,17,1
1331,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,CmGA3S4JGp,tt0dDf3Adz,HQWU-FVN2-2E1M,Hunter Cadre,J87DV4GCX2,VNPKVFKkJx,Traitor Space Marine,1,2,13,2
1332,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,CmGA3S4JGp,tt0dDf3Adz,HQWU-FVN2-2E1M,Hunter Cadre,LCE4D169RQ,y9bh89ACze,Hearthkyn Salvagers,2,0,8,2
1333,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,CmGA3S4JGp,tt0dDf3Adz,HQWU-FVN2-2E1M,Hunter Cadre,2MV6EPGY7P,lOzL6SFTuO,Imperial Navy Breachers,3,2,10,2
1334,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,LCE4D169RQ,y9bh89ACze,7RRV-TQBB-EFFF,Hearthkyn Salvagers,2MV6EPGY7P,lOzL6SFTuO,Imperial Navy Breachers,1,0,6,3
1332,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,LCE4D169RQ,y9bh89ACze,7RRV-TQBB-EFFF,Hearthkyn Salvagers,CmGA3S4JGp,tt0dDf3Adz,Hunter Cadre,2,2,12,3
1335,HRQ5exAhDG,Windy City Kill Team Tourney Night ,Windy City Toys And collectibles,US,6,2023-09-03T15:53:31.898Z,LCE4D169RQ,y9bh89ACze,7RRV-TQBB-EFFF,Hearthkyn Salvagers,A0ysfGbfdw,CRhCbDdZmd,Commorite,3,2,11,3
